"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato";"peso_upt"
"429";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Superior completo";"Masculino";"Outros";23,9235466903636;6223;530110108;0,411867169811321
"430";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16511,6056776997;"Superior completo";"Masculino";"Branca";79,7980401163908;4198;530110111;0,411867169811321
"431";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";15594,2942511608;"Superior completo";"Feminino";"Branca";62,7103908914908;5349;530110210;0,411867169811321
"432";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3144,83723284772;"Superior completo";"Feminino";"Branca";6,73684210526316;640;530130206;0,411867169811321
"433";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9883,77416037854;"Superior completo";"Masculino";"Branca";10,8148148148148;584;530130106;0,411867169811321
"434";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Feminino";"Outros";17,8878048780488;3667;530120209;0,411867169811321
"435";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";19767,5483207571;"Superior completo";"Feminino";"Branca";6,71875;430;530130212;0,411867169811321
"436";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";26955,7477101233;"Superior completo";"Masculino";"Branca";3,6734693877551;180;530130114;0,411867169811321
"437";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";1834,62285307774;"Superior incompleto";"Feminino";"Outros";4,1685393258427;371;530140207;0,411867169811321
"438";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3669,24570615549;"Superior completo";"Masculino";"Outros";4,81176470588235;409;530140108;0,411867169811321
"439";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";21098,1628103941;"Superior completo";"Masculino";"Branca";16,2433862433862;3070;530120109;0,411867169811321
"440";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Outros";6,73684210526316;640;530130206;0,411867169811321
"441";"Central";"Plano Piloto";"Central";"Motocicleta";"Até 30 minutos";2293,27856634718;"Superior incompleto";"Masculino";"Outros";20,8844017095613;5111;530110107;0,411867169811321
"442";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Branca";20,8230769230769;2707;530120111;0,411867169811321
"443";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Masculino";"Branca";48,4254012043183;4764;530110110;0,411867169811321
"444";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,411867169811321
"445";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";2068,85259264803;"Superior completo";"Masculino";"Branca";17,7539682539683;2237;530120106;0,411867169811321
"446";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";4137,70518529606;"Fundamental incompleto";"Masculino";"Preta";26,9569892473118;2507;530120112;0,411867169811321
"447";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Outros";18,929347826087;3483;530120208;0,411867169811321
"448";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4127,90141942493;"Superior completo";"Masculino";"Preta";40,1471903427071;5728;530110109;0,411867169811321
"449";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9883,77416037854;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"450";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Feminino";"Branca";9,73793103448276;1412;530130209;0,411867169811321
"451";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";31448,3723284772;"Superior completo";"Masculino";"Branca";26,9569892473118;2507;530120112;0,411867169811321
"452";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"453";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"454";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10782,2990840493;"Superior completo";"Feminino";"Branca";9,73793103448276;1412;530130209;0,411867169811321
"455";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7052,90656584556;"Superior completo";"Feminino";"Amarela";25,8778625954198;3390;530120210;0,411867169811321
"456";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";3573,47266002841;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,411867169811321
"457";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"458";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
"459";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Branca";16,2433862433862;3070;530120109;0,411867169811321
"460";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Outros";9,02739726027397;1318;530130207;0,411867169811321
"461";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5078,0927274088;"Superior completo";"Masculino";"Branca";20,8844017095613;5111;530110107;0,411867169811321
"462";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3761,55016845096;"Superior completo";"Feminino";"Branca";17,3030998450216;4192;530110206;0,411867169811321
"463";"Central";"Plano Piloto";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";3302,32113553994;"Superior completo";"Feminino";"Outros";17,25;2415;530120206;0,411867169811321
"464";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6237,71770046433;"Superior completo";"Masculino";"Outros";11,131455399061;2371;530120107;0,411867169811321
"465";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208;0,411867169811321
"466";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8535,98677487237;"Superior completo";"Masculino";"Outros";7,03333333333333;844;530130110;0,411867169811321
"467";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";5719,396473;"Superior completo";"Feminino";"Outros";3,97429545180431;4192;530110206;0,411867169811321
"468";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10782,2990840493;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"469";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";6289,67446569543;"Superior completo";"Feminino";"Outros";8,69724770642202;948;530130210;0,411867169811321
"470";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Masculino";"Branca";6,60629921259843;839;530130107;0,411867169811321
"471";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3594,0996946831;"Superior completo";"Feminino";"Branca";3,94444444444444;284;530130213;0,411867169811321
"472";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4672,32960308803;"Superior completo";"Masculino";"Branca";10,8148148148148;584;530130106;0,411867169811321
"473";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5840,41200386004;"Superior completo";"Feminino";"Branca";6,73684210526316;640;530130206;0,411867169811321
"474";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"475";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"476";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6421,17998577211;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"477";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5391,14954202466;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"478";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8086,72431303698;"Superior completo";"Masculino";"Branca";6,60629921259843;839;530130107;0,411867169811321
"479";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2293,27856634718;"Médio completo";"Feminino";"Branca";5,08333333333333;427;530140208;0,411867169811321
"480";"Central";"Plano Piloto";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1241,89566132401;"Médio completo";"Feminino";"Preta";17,3030998450216;4192;530110206;0,411867169811321
"481";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109;0,411867169811321
"482";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16511,6056776997;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"483";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2821,16262633822;"Superior completo";"Feminino";"Branca";10,8611111111111;391;530140211;0,411867169811321
"484";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7523,10033690193;"Superior completo";"Masculino";"Branca";9,09090909090909;300;530140112;0,411867169811321
"485";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10273,8879772354;"Superior completo";"Masculino";"Preta";40,1471903427071;5728;530110109;0,411867169811321
"486";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";2821,16262633822;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"487";"Central";"Plano Piloto";"Central";"Motocicleta";"Até 30 minutos";4492,62461835388;"Fundamental completo";"Masculino";"Outros";14,695;2939;530120108;0,411867169811321
"488";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Outros";17,8878048780488;3667;530120209;0,411867169811321
"489";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"490";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Branca";102,963333897031;3619;530110112;0,411867169811321
"491";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Branca";83,90032887259;4356;530110212;0,411867169811321
"492";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Branca";17,3030998450216;4192;530110206;0,411867169811321
"493";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Outros";7,77333333333333;583;530130111;0,411867169811321
"494";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4701,9377105637;"Médio completo";"Masculino";"Preta";14,695;2939;530120108;0,411867169811321
"495";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4231,74393950733;"Superior completo";"Feminino";"Amarela";17,8878048780488;3667;530120209;0,411867169811321
"496";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";17428,9171042386;"Superior completo";"Masculino";"Outros";16,2433862433862;3070;530120109;0,411867169811321
"497";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2293,27856634718;"Fundamental completo";"Masculino";"Branca";9,09090909090909;300;530140112;0,411867169811321
"498";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1100,77371184665;"Médio completo";"Feminino";"Preta";10,8611111111111;391;530140211;0,411867169811321
"499";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Preta";14,0330413657037;6283;530110209;0,411867169811321
"500";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Branca";5,49492539800009;6223;530110108;0,411867169811321
"501";"Central";"Plano Piloto";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";3118,85885023217;"Superior completo";"Masculino";"Branca";19,5866666666667;2938;530120110;0,411867169811321
"502";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";1375,96713980831;"Médio completo";"Masculino";"Branca";4,70512820512821;367;530140106;0,411867169811321
"503";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1797,04984734155;"Superior incompleto";"Feminino";"Outros";3,97429545180431;4192;530110206;0,411867169811321
"504";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";20180,8513838552;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109;0,411867169811321
"505";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";20180,8513838552;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"506";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7907,01932830283;"Superior completo";"Feminino";"Branca";9,73793103448276;1412;530130209;0,411867169811321
"507";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9344,65920617607;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"508";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";17428,9171042386;"Superior completo";"Feminino";"Branca";27,0258620689655;3135;530120212;0,411867169811321
"509";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2865,91306459388;"Médio completo";"Masculino";"Branca";5,3972602739726;394;530140109;0,411867169811321
"510";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Feminino";"Outros";17,25;2415;530120206;0,411867169811321
"511";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Masculino";"Preta";11,131455399061;2371;530120107;0,411867169811321
"512";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Masculino";"Branca";19,5866666666667;2938;530120110;0,411867169811321
"513";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208;0,411867169811321
"514";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12842,3599715442;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109;0,411867169811321
"515";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5031,73957255635;"Superior completo";"Masculino";"Outros";14,695;2939;530120108;0,411867169811321
"516";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"517";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3197,31764318332;"Superior completo";"Feminino";"Outros";27,0258620689655;3135;530120212;0,411867169811321
"518";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2821,16262633822;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"519";"Central";"Plano Piloto";"Central";"Bicicleta";"Até 30 minutos";5266,17023583135;"Médio completo";"Masculino";"Preta";26,9569892473118;2507;530120112;0,411867169811321
"520";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3291,35639739459;"Superior completo";"Masculino";"Outros";17,7539682539683;2237;530120106;0,411867169811321
"521";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6289,67446569543;"Superior completo";"Feminino";"Outros";9,02739726027397;1318;530130207;0,411867169811321
"522";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"523";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";23509,6885528185;"Superior completo";"Masculino";"Branca";51,0714285714286;2145;530110114;0,411867169811321
"524";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14376,3987787324;"Superior completo";"Feminino";"Outros";27,0258620689655;3135;530120212;0,411867169811321
"525";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Branca";5,3972602739726;394;530140109;0,411867169811321
"526";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7523,10033690193;"Superior completo";"Feminino";"Outros";18,929347826087;3483;530120208;0,411867169811321
"527";"Central";"Plano Piloto";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3485,78342084771;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"528";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,411867169811321
"529";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16511,6056776997;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,411867169811321
"530";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3210,58999288605;"Médio completo";"Masculino";"Amarela";20,8844017095613;5111;530110107;0,411867169811321
"531";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3852,70799146326;"Superior completo";"Feminino";"Branca";19,6903182775035;5629;530110207;0,411867169811321
"532";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Entre 30 minutos e 1 hora";16173,448626074;"Superior completo";"Masculino";"Outros";7,77333333333333;583;530130111;0,411867169811321
"533";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Amarela";7,67948717948718;1198;530130109;0,411867169811321
"534";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10090,4256919276;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"535";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Até 30 minutos";4043,36215651849;"Superior incompleto";"Masculino";"Outros";11,131455399061;2371;530120107;0,411867169811321
"536";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Entre 30 minutos e 1 hora";4036,17027677104;"Superior completo";"Masculino";"Branca";20,8844017095613;5111;530110107;0,411867169811321
"537";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Branca";25,8778625954198;3390;530120210;0,411867169811321
"538";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Outros";6,60629921259843;839;530130107;0,411867169811321
"539";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,411867169811321
"540";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Outros";18,929347826087;3483;530120208;0,411867169811321
"541";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Outros";16,2433862433862;3070;530120109;0,411867169811321
"542";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"543";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4036,17027677104;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"544";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10090,4256919276;"Superior completo";"Masculino";"Branca";6,60629921259843;839;530130107;0,411867169811321
"545";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,411867169811321
"546";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,411867169811321
"547";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"548";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Feminino";"Branca";3,94444444444444;284;530130213;0,411867169811321
"549";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3330,85267416333;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207;0,411867169811321
"550";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3330,85267416333;"Superior completo";"Masculino";"Preta";19,5866666666667;2938;530120110;0,411867169811321
"551";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";8714,45855211929;"Superior completo";"Feminino";"Branca";103,915515149598;4627;530110211;0,411867169811321
"552";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11925,0485450053;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"553";"Central";"Plano Piloto";"Central";"Ônibus";"Entre 30 minutos e 1 hora";6421,17998577211;"Superior completo";"Feminino";"Outros";8,69724770642202;948;530130210;0,411867169811321
"554";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";7338,49141231098;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,411867169811321
"555";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6971,56684169543;"Superior completo";"Masculino";"Amarela";20,8230769230769;2707;530120111;0,411867169811321
"556";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1034,42629632401;"Superior incompleto";"Feminino";"Branca";40,3785909951683;3233;530110205;0,411867169811321
"557";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10344,2629632401;"Superior completo";"Feminino";"Branca";61,0963927631126;6283;530110209;0,411867169811321
"558";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Masculino";"Branca";40,1471903427071;5728;530110109;0,411867169811321
"559";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Branca";7,77333333333333;583;530130111;0,411867169811321
"560";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11680,8240077201;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"561";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";12225,0380474656;"Superior completo";"Masculino";"Amarela";16,2433862433862;3070;530120109;0,411867169811321
"562";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4701,9377105637;"Médio completo";"Feminino";"Branca";13,1032863849765;2791;530120207;0,411867169811321
"563";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Branca";6,73684210526316;640;530130206;0,411867169811321
"564";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Feminino";"Branca";17,25;2415;530120206;0,411867169811321
"565";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Médio completo";"Masculino";"Branca";17,7539682539683;2237;530120106;0,411867169811321
"566";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4701,9377105637;"Superior completo";"Feminino";"Preta";13,1032863849765;2791;530120207;0,411867169811321
"567";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Masculino";"Outros";14,695;2939;530120108;0,411867169811321
"568";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2018,08513838552;"Superior incompleto";"Feminino";"Amarela";27,0258620689655;3135;530120212;0,411867169811321
"569";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Feminino";"Outros";3,94444444444444;284;530130213;0,411867169811321
"570";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";17071,9735497447;"Superior completo";"Masculino";"Outros";9,09090909090909;300;530140112;0,411867169811321
"571";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6879,83569904154;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
"572";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6421,17998577211;"Superior completo";"Feminino";"Outros";8,69724770642202;948;530130210;0,411867169811321
"573";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9883,77416037854;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,411867169811321
"574";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,411867169811321
"575";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";15594,2942511608;"Superior completo";"Masculino";"Outros";20,8230769230769;2707;530120111;0,411867169811321
"576";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6582,71279478919;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"577";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,411867169811321
"578";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,411867169811321
"579";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5642,32525267644;"Superior completo";"Masculino";"Branca";5,3972602739726;394;530140109;0,411867169811321
"580";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2875,27975574648;"Superior incompleto";"Feminino";"Branca";11,25;405;530130205;0,411867169811321
"581";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Branca";23,9235466903636;6223;530110108;0,411867169811321
"582";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2695,57477101233;"Superior completo";"Feminino";"Branca";25,8778625954198;3390;530120210;0,411867169811321
"583";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";11942,9217848318;"Fundamental incompleto";"Masculino";"Outros";20,8230769230769;2707;530120111;0,411867169811321
"584";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18419,7609352509;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"585";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";7907,01932830283;"Superior completo";"Masculino";"Branca";11,1226805301881;4764;530110110;0,411867169811321
"586";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";898,524923670776;"Superior completo";"Feminino";"Preta";14,4037556006261;5349;530110210;0,411867169811321
"587";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Feminino";"Branca";62,7103908914908;5349;530110210;0,411867169811321
"588";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Até 30 minutos";17428,9171042386;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
